Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend_Yield_Daily,Price_Drop_Pct,Ex_Dividend_Impact,Day_Range_Pct,Theoretical_Ex_Price,Actual_vs_Theoretical
1996-03-15 14:30:00,SPY,64.0625,64.328125,63.75,64.125,38.48135757446289,869200,0.285,0.4444444444444444,-0.0975609756097561,-0.0625,0.9024390243902438,63.7775,0.3474999999999966
1996-06-21 13:30:00,SPY,66.5625,66.8125,66.375,66.8125,40.30656814575195,573300,0.351,0.5253507951356408,-0.3755868544600939,-0.25,0.6572769953051643,66.2115,0.6009999999999991
1996-09-20 13:30:00,SPY,68.59375,68.78125,68.375,68.640625,41.62253952026367,948400,0.352,0.5128158433872069,-0.0683371298405467,-0.046875,0.592255125284738,68.24175,0.39887500000000387
1996-12-20 14:30:00,SPY,75.125,75.71875,74.75,74.84375,45.60703659057617,1543200,0.367,0.4903549060542797,0.37437603993344426,0.28125,1.2895174708818635,74.758,0.08575000000000443
1997-03-21 14:30:00,SPY,78.6875,78.75,78.34375,78.4375,47.979984283447266,2810600,0.299,0.38119521912350596,0.3177124702144559,0.25,0.5162827640984908,78.3885,0.049000000000006594
1997-06-20 13:30:00,SPY,89.9375,90.34375,89.5,89.578125,55.00802993774414,1396900,0.35,0.3907203907203907,0.39958304378040305,0.359375,0.9381514940931202,89.5875,-0.009375000000005684
1997-09-19 13:30:00,SPY,94.65625,95.359375,94.40625,95.03125,58.57072448730469,1566400,0.348,0.3661953304833936,-0.3961703532518983,-0.375,1.0069329811819083,94.30825,0.722999999999999
1997-12-19 14:30:00,SPY,94.53125,95.875,92.375,94.78125,58.649105072021484,8556000,0.38,0.40092317837124963,-0.2644628099173554,-0.25,3.7024793388429753,94.15125,0.6299999999999955
1998-03-20 14:30:00,SPY,109.5625,110.1875,108.875,109.875,68.1842269897461,3123300,0.313,0.28486916951080776,-0.2852253280091272,-0.3125,1.1979463776383343,109.2495,0.6255000000000024
1998-06-19 13:30:00,SPY,111.0625,111.234375,109.625,110.0625,68.51795959472656,3549100,0.352,0.3198182850653038,0.9003939223410242,1.0,1.4490714687675859,110.7105,-0.6479999999999961
1998-09-18 13:30:00,SPY,102.375,102.40625,101.09375,102.09375,63.78158187866211,7019200,0.359,0.35163758800122435,0.27472527472527475,0.28125,1.282051282051282,102.016,0.07774999999999466
1998-12-18 14:30:00,SPY,118.3125,119.125,117.875,118.5,74.27705383300781,4802400,0.392,0.3308016877637131,-0.15847860538827258,-0.1875,1.0565240359218173,117.9205,0.5794999999999959
1999-03-19 14:30:00,SPY,132.3125,132.625,129.6875,129.6875,81.48667907714844,5526700,0.32,0.24674698795180725,1.9839395370807749,2.625,2.220122815304676,131.9925,-2.305000000000007
1999-06-18 13:30:00,SPY,134.0625,134.6875,133.375,134.3125,84.64746856689453,2875100,0.405,0.3015355979525361,-0.1864801864801865,-0.25,0.9790209790209791,133.6575,0.6550000000000011
1999-09-17 13:30:00,SPY,132.625,133.9375,132.15625,133.75,84.5303955078125,8542300,0.372,0.27813084112149533,-0.8482563619227144,-1.125,1.3430725730442978,132.253,1.497000000000014
1999-12-17 14:30:00,SPY,143.0,143.3125,142.0625,142.6875,90.4002685546875,4775400,0.348,0.24388961892247044,0.21853146853146854,0.3125,0.8741258741258742,142.652,0.03550000000001319
2000-03-17 14:30:00,SPY,145.8125,148.0,145.4375,146.9375,93.32950592041016,10272900,0.371,0.25248830284985113,-0.7715387912558938,-1.125,1.7573939134162022,145.4415,1.4960000000000093
2000-06-16 13:30:00,SPY,148.3125,148.3125,145.875,146.59375,93.33037567138672,5567900,0.348,0.23739074824131312,1.1588706278971768,1.71875,1.643489254108723,147.9645,-1.3707499999999868
2000-09-15 13:30:00,SPY,148.1875,148.25,146.0,146.0,93.18585968017578,4085700,0.375,0.2568493150684931,1.4761703922395615,2.1875,1.5183466891606916,147.8125,-1.8125
2000-12-15 14:30:00,SPY,133.125,133.125,130.5625,130.96875,83.84843444824219,9065300,0.411,0.313815318539728,1.6197183098591548,2.15625,1.9248826291079812,132.714,-1.7452499999999986
2001-03-16 14:30:00,SPY,117.12999725341797,117.4000015258789,114.80999755859375,115.01000213623047,73.82959747314453,58514600,0.316,0.27475871152988496,1.8099506248606494,2.1199951171875,2.2112217433775934,116.81399725341797,-1.8039951171874975
2001-06-15 13:30:00,SPY,120.91000366210938,122.4000015258789,120.4000015258789,121.8499984741211,78.44293975830078,16821100,0.346,0.28395568677293387,-0.7774334492939008,-0.9399948120117188,1.6541228512316697,120.56400366210937,1.2859948120117224
2001-09-21 13:30:00,SPY,94.27999877929688,98.98999786376953,93.80000305175781,97.27999877929688,62.86060333251953,49782100,0.369,0.3793174389703329,-3.1820110721710955,-3.0,5.504873652110611,93.91099877929688,3.3689999999999998
2001-12-21 14:30:00,SPY,115.02999877929688,115.06999969482422,114.19999694824219,114.94999694824219,74.53411102294922,14037700,0.393,0.3418877863711068,0.06954866722043837,0.0800018310546875,0.7563268328388564,114.63699877929687,0.3129981689453132
2002-03-15 14:30:00,SPY,115.97000122070312,116.94999694824219,115.9000015258789,116.6500015258789,75.85308074951172,21220100,0.331,0.2837548184056966,-0.5863587979805821,-0.6800003051757812,0.9054026138751429,115.63900122070312,1.0110003051757843
2002-06-21 13:30:00,SPY,100.47000122070312,100.93000030517578,98.68000030517578,99.27999877929688,64.78397369384766,31190700,0.353,0.35556003660388036,1.1844355797231092,1.19000244140625,2.239474442781592,100.11700122070313,-0.8370024414062556
2002-09-20 13:30:00,SPY,84.91999816894531,85.19999694824219,84.05000305175781,84.3499984741211,55.28835678100586,46325600,0.378,0.44813278818964275,0.6712196268424602,0.5699996948242188,1.3542085742824712,84.54199816894531,-0.19199969482421864
2002-12-20 14:30:00,SPY,89.19999694824219,90.0199966430664,89.0999984741211,89.98999786376953,59.274967193603516,31176900,0.436,0.4844982890876765,-0.8856512808915649,-0.7900009155273438,1.0313881170636547,88.76399694824218,1.2260009155273508
2003-03-21 14:30:00,SPY,88.80000305175781,89.87999725341797,87.93000030517578,89.66999816894531,59.30240249633789,71165300,0.354,0.39478087122633393,-0.9797241973971736,-0.8699951171875,2.1959424338145754,88.44600305175781,1.2239951171874992
2003-06-20 13:30:00,SPY,100.38999938964844,100.5,99.41999816894531,99.44000244140625,66.001220703125,41545000,0.36,0.36202734428946276,0.9463063592170368,0.9499969482421875,1.0758061934663685,100.02999938964844,-0.5899969482421881
2003-09-19 13:30:00,SPY,104.2699966430664,104.5999984741211,103.4000015258789,103.66999816894531,69.0728759765625,34331600,0.4,0.3858396904262909,0.5754277293927501,0.5999984741210938,1.1508554587855002,103.8699966430664,-0.19999847412108807
2003-12-19 14:30:00,SPY,109.30000305175781,109.37000274658203,108.58000183105469,108.9000015258789,72.9004135131836,41465100,0.516,0.4738291944627551,0.36596661913128214,0.40000152587890625,0.7227821532202954,108.78400305175781,0.1159984741210991
2004-03-19 14:30:00,SPY,112.41000366210938,112.56999969482422,111.04000091552734,111.05999755859375,74.60697937011719,48636200,0.395,0.35566361307688965,1.2009661591806162,1.350006103515625,1.3610877408169675,112.01500366210938,-0.955006103515629
2004-06-18 13:30:00,SPY,113.2699966430664,114.22000122070312,113.18000030517578,113.62999725341797,76.61207580566406,31799800,0.414,0.36434041186914395,-0.31782521499138683,-0.3600006103515625,0.9181609837992393,112.8559966430664,0.774000610351564
2004-09-17 13:30:00,SPY,112.94999694824219,113.36000061035156,112.69000244140625,113.1500015258789,76.60602569580078,33683000,0.469,0.41449402887788156,-0.17707355736217342,-0.20000457763671875,0.5931812191657961,112.4809969482422,0.6690045776367128
2004-11-15 14:30:00,SPY,118.5,118.7699966430664,118.2300033569336,118.7300033569336,80.62205505371094,35297900,0.351,0.29562872911306315,-0.19409565985957278,-0.23000335693359375,0.45569053682093885,118.149,0.5810033569335928
2004-12-17 14:30:00,SPY,119.45999908447266,119.97000122070312,119.16000366210938,119.44000244140625,81.48731231689453,70761900,0.568,0.4755525689800986,0.0167391957305024,0.01999664306640625,0.6780491920320406,118.89199908447266,0.5480033569335916
2005-03-18 14:30:00,SPY,119.11000061035156,119.52999877929688,118.1500015258789,118.54000091552734,81.19094848632812,60232000,0.467,0.39395984173543946,0.4785489815325225,0.5699996948242188,1.1585905854642709,118.64300061035156,-0.10299969482422
2005-06-17 13:30:00,SPY,121.54000091552734,121.9000015258789,121.22000122070312,121.36000061035156,83.45793914794922,51529400,0.488,0.40210942447735565,0.14809964112217258,0.18000030517578125,0.5594868356537158,121.05200091552734,0.3079996948242183
2005-09-16 13:30:00,SPY,123.30000305175781,123.73999786376953,122.87000274658203,123.5,85.29110717773438,75424100,0.522,0.42267206477732794,-0.16220352254025047,-0.1999969482421875,0.7055921294846206,122.7780030517578,0.7219969482421931
2005-12-16 14:30:00,SPY,127.27999877929688,127.36000061035156,126.36000061035156,126.36000061035156,87.72885131835938,46238300,0.672,0.5318138625783997,0.7228144074235784,0.9199981689453125,0.7856693978556654,126.60799877929688,-0.24799816894531546
2006-03-17 14:30:00,SPY,130.67999267578125,130.89999389648438,130.3800048828125,130.6199951171875,91.04708099365234,47286800,0.519,0.397335798041006,0.045911816618022565,0.05999755859375,0.397910194992109,130.16099267578124,0.45900244140625546
2006-06-16 13:30:00,SPY,125.29000091552734,125.55999755859375,124.45999908447266,124.6500015258789,87.26985168457031,94253500,0.555,0.4452466852836541,0.510814418526452,0.6399993896484375,0.8779619012555769,124.73500091552734,-0.08499938964843068
2006-09-15 13:30:00,SPY,132.30999755859375,132.38999938964844,131.67999267578125,131.9600067138672,92.7940444946289,76703100,0.579,0.4387693017138616,0.2645233551391824,0.3499908447265625,0.5366236315987835,131.73099755859374,0.22900915527344523
2006-12-15 14:30:00,SPY,142.63999938964844,142.88999938964844,142.24000549316406,142.33999633789062,100.65089416503906,70857400,0.793,0.5571167770143499,0.2103218263050442,0.3000030517578125,0.45568837581721544,141.84699938964843,0.49299694824219387
2007-03-16 13:30:00,SPY,139.30999755859375,139.6300048828125,138.1199951171875,138.52999877929688,98.34532928466797,121531600,0.551,0.3977477837690895,0.5599015095587865,0.779998779296875,1.08392060303489,138.75899755859376,-0.22899877929688728
2007-06-15 13:30:00,SPY,153.13999938964844,153.66000366210938,152.92999267578125,153.07000732421875,109.1359634399414,154030800,0.656,0.4285620752669864,0.04570462694831292,0.0699920654296875,0.4766951738524497,152.48399938964843,0.5860079345703184
2007-09-21 13:30:00,SPY,152.7100067138672,153.1199951171875,151.74000549316406,151.97000122070312,108.86566925048828,141457500,0.719,0.47311969087623423,0.4845821888742439,0.7400054931640625,0.9036667954635905,151.9910067138672,-0.02100549316406841
2007-12-21 14:30:00,SPY,147.3699951171875,148.4199981689453,147.08999633789062,148.1300048828125,106.67801666259766,146084400,0.775,0.5231890734177131,-0.5157154039535973,-0.760009765625,0.902491602851096,146.5949951171875,1.5350097656250057
2008-03-20 13:30:00,SPY,130.0500030517578,132.91000366210938,129.25999450683594,132.0800018310547,95.59025573730469,245320700,0.642,0.4860690423226908,-1.5609371254600954,-2.029998779296875,2.8066198151650887,129.40800305175782,2.671998779296871
2008-06-20 13:30:00,SPY,132.83999633789062,133.08999633789062,131.22000122070312,131.5800018310547,95.70474243164062,289275700,0.669,0.5084359254371943,0.94850537606989,1.2599945068359375,1.4077048846275162,132.1709963378906,-0.5909945068359264
2008-09-19 13:30:00,SPY,126.69999694824219,128.0,123.33000183105469,124.12000274658203,90.80125427246094,501087800,0.691,0.5567192915801225,2.0363017078162216,2.5799942016601562,3.6858707825013117,126.00899694824218,-1.8889942016601537
2008-12-19 14:30:00,SPY,89.0999984741211,90.62000274658203,88.08999633789062,88.19000244140625,65.04003143310547,301451300,0.719,0.8152851571556606,1.02131991952744,0.9099960327148438,2.839513414162674,88.3809984741211,-0.19099603271484966
2009-03-20 13:30:00,SPY,78.76000213623047,78.91000366210938,76.52999877929688,76.70999908447266,56.97844314575195,371078200,0.561,0.7313257811178302,2.602847887449191,2.0500030517578125,3.021844614346032,78.19900213623046,-1.4890030517578055
2009-06-19 13:30:00,SPY,92.58000183105469,92.69999694824219,91.5199966430664,92.04000091552734,68.75141906738281,215655600,0.518,0.5627987775395734,0.5832803033561919,0.5400009155273438,1.2745736464005624,92.06200183105469,-0.022000915527343068
2009-09-18 13:30:00,SPY,107.1500015258789,107.16000366210938,106.36000061035156,106.72000122070312,80.0967025756836,153799100,0.508,0.47601198855819604,0.40130685865825905,0.43000030517578125,0.7466197296923001,106.64200152587891,0.07799969482421432
2009-12-18 14:30:00,SPY,110.19999694824219,110.30000305175781,109.27999877929688,110.20999908447266,83.16136169433594,174591200,0.59,0.5353416249897458,-0.00907634891783751,-0.01000213623046875,0.9255937392992892,109.60999694824218,0.6000021362304722
2010-03-19 13:30:00,SPY,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,87.86808776855469,226641100,0.48,0.41390014223291194,0.0,0.0,1.5262604585925914,115.49000122070312,0.480000000000004
2010-06-18 13:30:00,SPY,111.83000183105469,112.12999725341797,111.37000274658203,111.7300033569336,85.05827331542969,174006600,0.531,0.475252827392892,0.08942007733502927,0.09999847412109375,0.6795980455978946,111.29900183105468,0.43100152587891216
2010-09-17 13:30:00,SPY,113.04000091552734,113.1500015258789,112.18000030517578,112.48999786376953,86.09532165527344,195836900,0.602,0.5351586909345035,0.48655612818759564,0.5500030517578125,0.8581043991922723,112.43800091552734,0.051996948242191365
2010-12-17 14:30:00,SPY,124.08000183105469,124.45999908447266,123.81999969482422,124.30000305175781,95.634521484375,141075300,0.653,0.5253419018244871,-0.17730594572578673,-0.220001220703125,0.5157957609638419,123.42700183105468,0.8730012207031308
2011-03-18 13:30:00,SPY,128.83999633789062,128.8800048828125,127.51000213623047,127.76000213623047,98.72360229492188,230435400,0.553,0.4328428230694112,0.8382445144035914,1.0799942016601562,1.0633365302100108,128.28699633789063,-0.526994201660159
2011-06-17 13:30:00,SPY,127.93000030517578,127.94000244140625,126.62000274658203,127.05000305175781,98.66170501708984,233284900,0.628,0.49429357332967905,0.687874033704951,0.8799972534179688,1.0318140324203644,127.30200030517578,-0.25199725341796864
2011-09-16 13:30:00,SPY,121.29000091552734,121.97000122070312,120.31999969482422,121.5199966430664,94.85557556152344,284528300,0.625,0.5143186448858915,-0.18962463995630066,-0.2299957275390625,1.3603772062200354,120.66500091552734,0.8549957275390625
2011-12-16 14:30:00,SPY,122.2300033569336,122.94999694824219,121.30000305175781,121.58999633789062,95.51212310791016,220481400,0.77,0.6332757818827632,0.5236087715501677,0.6400070190429688,1.3499090658339394,121.4600033569336,0.12999298095702727
2012-03-16 13:30:00,SPY,140.36000061035156,140.47999572753906,140.0,140.3000030517578,110.69232940673828,152893500,0.614,0.43763363267603805,0.042745481855836626,0.05999755859375,0.341974726027226,139.74600061035156,0.5540024414062543
2012-06-15 13:30:00,SPY,133.3800048828125,134.25999450683594,133.10000610351562,134.13999938964844,106.38059997558594,169444500,0.688,0.5128969756452025,-0.5697964305097062,-0.7599945068359375,0.8696868802332679,132.6920048828125,1.4479945068359257
2012-09-21 13:30:00,SPY,146.63999938964844,146.6699981689453,145.80999755859375,145.8699951171875,116.30072784423828,108737500,0.779,0.5340371742483265,0.525098387660859,0.7700042724609375,0.5864706859868354,145.86099938964844,0.008995727539058862
2012-12-21 14:30:00,SPY,142.1699981689453,144.08999633789062,141.94000244140625,142.7899932861328,114.65250396728516,245883800,1.022,0.7157364297595022,-0.43609420072633,-0.6199951171875,1.512269764489598,141.14799816894532,1.6419951171874914
2013-03-15 13:30:00,SPY,155.85000610351562,156.0399932861328,155.30999755859375,155.8300018310547,125.67939758300781,138601100,0.694,0.44535711470529915,0.01283559299166832,0.0200042724609375,0.46839634196369495,155.15600610351564,0.6739957275390509
2013-06-21 13:30:00,SPY,159.63999938964844,159.75999450683594,157.47000122070312,159.07000732421875,128.97134399414062,271956800,0.839,0.5274407250701499,0.35704840115819214,0.5699920654296875,1.4344733743974838,158.80099938964844,0.26900793457031114
2013-09-20 13:30:00,SPY,172.3300018310547,172.3300018310547,170.5800018310547,170.72000122070312,139.09169006347656,132867100,0.838,0.4908622270431287,0.9342543917163894,1.6100006103515625,1.0154935190656058,171.4920018310547,-0.7720006103515686
2013-12-20 14:30:00,SPY,180.69000244140625,181.99000549316406,180.57000732421875,181.55999755859375,148.72653198242188,197087000,0.98,0.5397664756432542,-0.48148492192843934,-0.8699951171875,0.7858753388449293,179.71000244140626,1.8499951171874898
2014-03-21 13:30:00,SPY,187.7100067138672,189.02000427246094,186.02999877929688,186.1999969482422,153.20050048828125,163128000,0.825,0.443071972890163,0.8044375428139853,1.510009765625,1.5928855075487962,186.8850067138672,-0.6850097656250114
2014-06-20 13:30:00,SPY,196.02999877929688,196.10000610351562,195.6999969482422,195.94000244140625,161.9869384765625,100587000,0.937,0.47820760861743883,0.045909472249677785,0.089996337890625,0.20405507206261497,195.09299877929686,0.8470036621093868
2014-09-19 13:30:00,SPY,201.52000427246094,201.89999389648438,200.2899932861328,200.6999969482422,166.69766235351562,121649000,0.939,0.4678624884295117,0.4069111288376493,0.82000732421875,0.7989284320254354,200.58100427246094,0.11899267578124295
2014-12-19 14:30:00,SPY,206.42999267578125,207.3300018310547,205.61000061035156,206.52000427246094,172.47836303710938,245084600,1.135,0.5495835640709166,-0.04360393347543234,-0.0900115966796875,0.8332128478077105,205.29499267578126,1.2250115966796784
2015-03-20 13:30:00,SPY,209.7100067138672,211.02000427246094,209.49000549316406,210.41000366210938,176.5115509033203,177715100,0.931,0.4424694566780498,-0.3337928214352109,-0.6999969482421875,0.7295783369004599,208.77900671386718,1.630996948242199
2015-06-19 13:30:00,SPY,211.4600067138672,211.5500030517578,210.36000061035156,210.80999755859375,177.7073211669922,130478700,1.03,0.48859162844670867,0.30739105960257734,0.6500091552734375,0.5627553218687247,210.4300067138672,0.37999084472656364
2015-09-18 13:30:00,SPY,195.7100067138672,198.67999267578125,194.9600067138672,195.4499969482422,165.61578369140625,223657500,1.033,0.5285239274132875,0.13285460973139745,0.260009765625,1.9007643116341888,194.6770067138672,0.772990234374987
2015-12-18 14:30:00,SPY,202.77000427246094,202.92999267578125,199.8300018310547,200.02000427246094,170.49697875976562,251393500,1.212,0.6059393931164264,1.356216374244802,2.75,1.5288212158644146,201.55800427246095,-1.538000000000011
2016-03-18 13:30:00,SPY,204.1699981689453,204.77999877929688,203.8000030517578,204.3800048828125,175.11196899414062,138372400,1.05,0.5137488868356028,-0.1028587528777918,-0.2100067138671875,0.47999007509817465,203.1199981689453,1.2600067138671989
2016-06-17 13:30:00,SPY,207.1699981689453,207.1999969482422,205.75,206.52000427246094,177.86569213867188,117055700,1.078,0.521983332218897,0.3137490477527111,0.649993896484375,0.6999068209962177,206.0919981689453,0.42800610351562796
2016-09-16 13:30:00,SPY,213.47999572753906,213.69000244140625,212.57000732421875,213.3699951171875,184.69349670410156,155236400,1.082,0.5071003537333081,0.051527362072816614,0.1100006103515625,0.5246370337279429,212.39799572753907,0.9719993896484311
2016-12-16 14:30:00,SPY,226.00999450683594,226.0800018310547,224.6699981689453,225.0399932861328,195.94322204589844,156420200,1.329,0.5905616955428048,0.42918509989777737,0.970001220703125,0.6238678361043577,224.68099450683593,0.35899877929688273
2017-03-17 13:30:00,SPY,237.75,237.97000122070312,237.02999877929688,237.02999877929688,207.28082275390625,89002100,1.033,0.4358098153482445,0.3028396301590431,0.720001220703125,0.3953743181519453,236.717,0.31299877929686204
2017-06-16 13:30:00,SPY,242.77000427246094,242.8300018310547,241.6300048828125,242.63999938964844,213.22149658203125,84553100,1.183,0.48755357854261083,0.05355063662090454,0.1300048828125,0.4942937459833094,241.58700427246094,1.0529951171874927
2017-09-15 13:30:00,SPY,248.69000244140625,249.2899932861328,248.57000732421875,249.19000244140625,220.06405639648438,95432400,1.235,0.49560575781542204,-0.20105351847338726,-0.5,0.28951142178853695,247.45500244140624,1.7350000000000136
2017-12-15 14:30:00,SPY,265.45001220703125,267.0400085449219,265.3900146484375,266.510009765625,236.5626983642578,144610300,1.351,0.5069227985800985,-0.3993209681101958,-1.05999755859375,0.6215836581681913,264.09901220703125,2.410997558593749
2018-03-16 13:30:00,SPY,274.5,275.3900146484375,274.1400146484375,274.20001220703125,244.36338806152344,100343700,1.097,0.4000729216495162,0.10928517048041893,0.29998779296875,0.45537340619307837,273.403,0.79701220703123
2018-06-15 13:30:00,SPY,276.6000061035156,277.510009765625,275.3500061035156,277.1300048828125,248.08355712890625,120041600,1.246,0.449608479069917,-0.1916119911792506,-0.529998779296875,0.7809123696479633,275.35400610351564,1.775998779296856
2018-09-21 13:30:00,SPY,293.0899963378906,293.2200012207031,291.80999755859375,291.989990234375,262.56939697265625,105479700,1.323,0.4530977239795283,0.37531342497526804,1.100006103515625,0.48108215214682504,291.76699633789065,0.22299389648435408
2018-12-21 14:30:00,SPY,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,217.71116638183594,255345600,1.435,0.5961778222658509,2.447924297014419,6.040008544921875,3.943426590625449,245.30500549316406,-4.605008544921873
2019-03-15 13:30:00,SPY,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,255.56332397460938,81309000,1.233,0.4383064984184146,-0.2744667392239633,-0.769989013671875,0.6701378860589368,279.30700854492187,2.002989013671879
2019-06-21 13:30:00,SPY,294.1300048828125,295.5199890136719,293.760009765625,294.0,268.39093017578125,83309500,1.432,0.4870748299319727,0.044199803030736916,0.1300048828125,0.598367802954373,292.6980048828125,1.3019951171875164
2019-09-20 13:30:00,SPY,300.3599853515625,300.6700134277344,297.4100036621094,298.2799987792969,273.5556945800781,89565000,1.384,0.46399356499396,0.6924978937627334,2.079986572265625,1.0853675338308646,298.9759853515625,-0.6959865722656104
2019-12-20 14:30:00,SPY,320.4599914550781,321.9700012207031,319.3900146484375,320.7300109863281,295.5909118652344,147142100,1.57,0.4895082924020244,-0.08425998204142471,-0.27001953125,0.8050885105972069,318.88999145507813,1.8400195312499932
2020-03-20 13:30:00,SPY,242.52999877929688,244.47000122070312,228.5,228.8000030517578,212.10643005371094,347158800,1.406,0.6145104813140858,5.661153587863333,13.729995727539062,6.584752938227605,241.12399877929687,-12.323995727539057
2020-06-19 13:30:00,SPY,314.1700134277344,314.3800048828125,306.5299987792969,308.6400146484375,287.38031005859375,135549600,1.366,0.442586811550009,1.7601930620182786,5.529998779296875,2.4986490651569744,312.8040134277344,-4.1639987792968896
2020-09-18 13:30:00,SPY,335.3699951171875,335.489990234375,327.9700012207031,330.6499938964844,309.10662841796875,105877900,1.339,0.4049599348909097,1.4074011657047099,4.720001220703125,2.242296306514894,334.0309951171875,-3.3810012207031264
2020-12-18 14:30:00,SPY,370.9700012207031,371.1499938964844,367.0199890136719,369.17999267578125,346.5972900390625,136542300,1.58,0.42797552179041753,0.4825211038713979,1.790008544921875,1.1132988837971873,369.39000122070314,-0.21000854492189092
2021-03-19 13:30:00,SPY,389.8800048828125,391.57000732421875,387.1499938964844,389.4800109863281,366.853271484375,113624500,1.278,0.3281298048553412,0.10259410369213534,0.399993896484375,1.1336855884832855,388.6020048828125,0.878006103515645
2021-06-18 13:30:00,SPY,417.0899963378906,417.8299865722656,414.70001220703125,414.9200134277344,392.0938720703125,118676300,1.376,0.33163018304000286,0.5202673114217574,2.16998291015625,0.7504314159332505,415.71399633789065,-0.7939829101562736
2021-09-17 13:30:00,SPY,444.9200134277344,445.3699951171875,441.0199890136719,441.3999938964844,418.4534606933594,118425000,1.428,0.3235160896569676,0.7911578317485004,3.52001953125,0.9777051991890604,443.4920134277344,-2.0920195312500027
2021-12-17 14:30:00,SPY,461.54998779296875,464.739990234375,458.05999755859375,459.8699951171875,437.494873046875,135511600,1.633,0.3551003582183845,0.36398932297985925,1.67999267578125,1.447295602308109,459.91698779296877,-0.046992675781268645
2022-03-18 13:30:00,SPY,438.0,444.8599853515625,437.2200012207031,444.5199890136719,424.20550537109375,106345500,1.366,0.3072977669757809,-1.4885819665917521,-6.519989013671875,1.7442886143514555,436.634,7.8859890136718604
2022-06-17 13:30:00,SPY,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,350.64837646484375,111113900,1.577,0.4310392125787213,-0.09574993203658469,-0.3499755859375,1.9725838588391515,363.933009765625,1.9269755859374982
2022-09-16 13:30:00,SPY,384.1400146484375,386.25,382.1099853515625,385.55999755859375,371.04736328125,103084800,1.596,0.41394335774095836,-0.36965243296921546,-1.41998291015625,1.0777358490566038,382.5440146484375,3.0159829101562536
2022-12-16 14:30:00,SPY,385.17999267578125,386.5799865722656,381.0400085449219,383.2699890136719,370.53729248046875,119858000,1.781,0.4646854830933472,0.49587301999797484,1.910003662109375,1.4382829151790688,383.39899267578124,-0.1290036621093691
2023-03-17 13:30:00,SPY,393.2200012207031,394.3999938964844,388.54998779296875,389.989990234375,378.47296142578125,140553400,1.506,0.386163757458218,0.8214259133057711,3.230010986328125,1.4877183473259246,391.71400122070315,-1.7240109863281532
2023-06-16 13:30:00,SPY,443.0199890136719,443.6099853515625,438.9700012207031,439.4599914550781,428.0662536621094,114121300,1.638,0.37273017609099857,0.8035749281922099,3.55999755859375,1.0473532224109603,441.3819890136719,-1.9219975585937732
